Date,GDP
2009-04-08,14381.236
2009-04-09,14381.236
2009-04-13,14381.236
2009-04-14,14381.236
2009-04-15,14381.236
2009-04-16,14381.236
2009-04-17,14381.236
2009-04-20,14381.236
2009-04-21,14381.236
2009-04-22,14381.236
2009-04-23,14381.236
2009-04-24,14381.236
2009-04-27,14381.236
2009-04-28,14381.236
2009-04-29,14381.236
2009-04-30,14381.236
2009-05-01,14381.236
2009-05-04,14381.236
2009-05-05,14381.236
2009-05-06,14381.236
2009-05-07,14381.236
2009-05-08,14381.236
2009-05-11,14381.236
2009-05-12,14381.236
2009-05-13,14381.236
2009-05-14,14381.236
2009-05-15,14381.236
2009-05-18,14381.236
2009-05-19,14381.236
2009-05-20,14381.236
2009-05-21,14381.236
2009-05-22,14381.236
2009-05-26,14381.236
2009-05-27,14381.236
2009-05-28,14381.236
2009-05-29,14381.236
2009-06-01,14381.236
2009-06-02,14381.236
2009-06-03,14381.236
2009-06-04,14381.236
2009-06-05,14381.236
2009-06-08,14381.236
2009-06-09,14381.236
2009-06-10,14381.236
2009-06-11,14381.236
2009-06-12,14381.236
2009-06-15,14381.236
2009-06-16,14381.236
2009-06-17,14381.236
2009-06-18,14381.236
2009-06-19,14381.236
2009-06-22,14381.236
2009-06-23,14381.236
2009-06-24,14381.236
2009-06-25,14381.236
2009-06-26,14381.236
2009-06-29,14381.236
2009-06-30,14381.236
2009-07-01,14448.882
2009-07-02,14448.882
2009-07-06,14448.882
2009-07-07,14448.882
2009-07-08,14448.882
2009-07-09,14448.882
2009-07-10,14448.882
2009-07-13,14448.882
2009-07-14,14448.882
2009-07-15,14448.882
2009-07-16,14448.882
2009-07-17,14448.882
2009-07-20,14448.882
2009-07-21,14448.882
2009-07-22,14448.882
2009-07-23,14448.882
2009-07-24,14448.882
2009-07-27,14448.882
2009-07-28,14448.882
2009-07-29,14448.882
2009-07-30,14448.882
2009-07-31,14448.882
2009-08-03,14448.882
2009-08-04,14448.882
2009-08-05,14448.882
2009-08-06,14448.882
2009-08-07,14448.882
2009-08-10,14448.882
2009-08-11,14448.882
2009-08-12,14448.882
2009-08-13,14448.882
2009-08-14,14448.882
2009-08-17,14448.882
2009-08-18,14448.882
2009-08-19,14448.882
2009-08-20,14448.882
2009-08-21,14448.882
2009-08-24,14448.882
2009-08-25,14448.882
2009-08-26,14448.882
2009-08-27,14448.882
2009-08-28,14448.882
2009-08-31,14448.882
2009-09-01,14448.882
2009-09-02,14448.882
2009-09-03,14448.882
2009-09-04,14448.882
2009-09-08,14448.882
2009-09-09,14448.882
2009-09-10,14448.882
2009-09-11,14448.882
2009-09-14,14448.882
2009-09-15,14448.882
2009-09-16,14448.882
2009-09-17,14448.882
2009-09-18,14448.882
2009-09-21,14448.882
2009-09-22,14448.882
2009-09-23,14448.882
2009-09-24,14448.882
2009-09-25,14448.882
2009-09-28,14448.882
2009-09-29,14448.882
2009-09-30,14448.882
2009-10-01,14651.249
2009-10-02,14651.249
2009-10-05,14651.249
2009-10-06,14651.249
2009-10-07,14651.249
2009-10-08,14651.249
2009-10-09,14651.249
2009-10-12,14651.249
2009-10-13,14651.249
2009-10-14,14651.249
2009-10-15,14651.249
2009-10-16,14651.249
2009-10-19,14651.249
2009-10-20,14651.249
2009-10-21,14651.249
2009-10-22,14651.249
2009-10-23,14651.249
2009-10-26,14651.249
2009-10-27,14651.249
2009-10-28,14651.249
2009-10-29,14651.249
2009-10-30,14651.249
2009-11-02,14651.249
2009-11-03,14651.249
2009-11-04,14651.249
2009-11-05,14651.249
2009-11-06,14651.249
2009-11-09,14651.249
2009-11-10,14651.249
2009-11-11,14651.249
2009-11-12,14651.249
2009-11-13,14651.249
2009-11-16,14651.249
2009-11-17,14651.249
2009-11-18,14651.249
2009-11-19,14651.249
2009-11-20,14651.249
2009-11-23,14651.249
2009-11-24,14651.249
2009-11-25,14651.249
2009-11-27,14651.249
2009-11-30,14651.249
2009-12-01,14651.249
2009-12-02,14651.249
2009-12-03,14651.249
2009-12-04,14651.249
2009-12-07,14651.249
2009-12-08,14651.249
2009-12-09,14651.249
2009-12-10,14651.249
2009-12-11,14651.249
2009-12-14,14651.249
2009-12-15,14651.249
2009-12-16,14651.249
2009-12-17,14651.249
2009-12-18,14651.249
2009-12-21,14651.249
2009-12-22,14651.249
2009-12-23,14651.249
2009-12-24,14651.249
2009-12-28,14651.249
2009-12-29,14651.249
2009-12-30,14651.249
2009-12-31,14651.249
2010-01-04,14651.249
2010-01-05,14651.249
2010-01-06,14651.249
2010-01-07,14651.249
2010-01-08,14651.249
2010-01-11,14651.249
2010-01-12,14651.249
2010-01-13,14651.249
2010-01-14,14651.249
2010-01-15,14651.249
2010-01-19,14651.249
2010-01-20,14651.249
2010-01-21,14651.249
2010-01-22,14651.249
2010-01-25,14651.249
2010-01-26,14651.249
2010-01-27,14651.249
2010-01-28,14651.249
2010-01-29,14651.249
2010-02-01,14651.249
2010-02-02,14651.249
2010-02-03,14651.249
2010-02-04,14651.249
2010-02-05,14651.249
2010-02-08,14651.249
2010-02-09,14651.249
2010-02-10,14651.249
2010-02-11,14651.249
2010-02-12,14651.249
2010-02-16,14651.249
2010-02-17,14651.249
2010-02-18,14651.249
2010-02-19,14651.249
2010-02-22,14651.249
2010-02-23,14651.249
2010-02-24,14651.249
2010-02-25,14651.249
2010-02-26,14651.249
2010-03-01,14651.249
2010-03-02,14651.249
2010-03-03,14651.249
2010-03-04,14651.249
2010-03-05,14651.249
2010-03-08,14651.249
2010-03-09,14651.249
2010-03-10,14651.249
2010-03-11,14651.249
2010-03-12,14651.249
2010-03-15,14651.249
2010-03-16,14651.249
2010-03-17,14651.249
2010-03-18,14651.249
2010-03-19,14651.249
2010-03-22,14651.249
2010-03-23,14651.249
2010-03-24,14651.249
2010-03-25,14651.249
2010-03-26,14651.249
2010-03-29,14651.249
2010-03-30,14651.249
2010-03-31,14651.249
2010-04-01,14980.193
2010-04-05,14980.193
2010-04-06,14980.193
2010-04-07,14980.193
2010-04-08,14980.193
2010-04-09,14980.193
2010-04-12,14980.193
2010-04-13,14980.193
2010-04-14,14980.193
2010-04-15,14980.193
2010-04-16,14980.193
2010-04-19,14980.193
2010-04-20,14980.193
2010-04-21,14980.193
2010-04-22,14980.193
2010-04-23,14980.193
2010-04-26,14980.193
2010-04-27,14980.193
2010-04-28,14980.193
2010-04-29,14980.193
2010-04-30,14980.193
2010-05-03,14980.193
2010-05-04,14980.193
2010-05-05,14980.193
2010-05-06,14980.193
2010-05-07,14980.193
2010-05-10,14980.193
2010-05-11,14980.193
2010-05-12,14980.193
2010-05-13,14980.193
2010-05-14,14980.193
2010-05-17,14980.193
2010-05-18,14980.193
2010-05-19,14980.193
2010-05-20,14980.193
2010-05-21,14980.193
2010-05-24,14980.193
2010-05-25,14980.193
2010-05-26,14980.193
2010-05-27,14980.193
2010-05-28,14980.193
2010-06-01,14980.193
2010-06-02,14980.193
2010-06-03,14980.193
2010-06-04,14980.193
2010-06-07,14980.193
2010-06-08,14980.193
2010-06-09,14980.193
2010-06-10,14980.193
2010-06-11,14980.193
2010-06-14,14980.193
2010-06-15,14980.193
2010-06-16,14980.193
2010-06-17,14980.193
2010-06-18,14980.193
2010-06-21,14980.193
2010-06-22,14980.193
2010-06-23,14980.193
2010-06-24,14980.193
2010-06-25,14980.193
2010-06-28,14980.193
2010-06-29,14980.193
2010-06-30,14980.193
2010-07-01,15141.607
2010-07-02,15141.607
2010-07-06,15141.607
2010-07-07,15141.607
2010-07-08,15141.607
2010-07-09,15141.607
2010-07-12,15141.607
2010-07-13,15141.607
2010-07-14,15141.607
2010-07-15,15141.607
2010-07-16,15141.607
2010-07-19,15141.607
2010-07-20,15141.607
2010-07-21,15141.607
2010-07-22,15141.607
2010-07-23,15141.607
2010-07-26,15141.607
2010-07-27,15141.607
2010-07-28,15141.607
2010-07-29,15141.607
2010-07-30,15141.607
2010-08-02,15141.607
2010-08-03,15141.607
2010-08-04,15141.607
2010-08-05,15141.607
2010-08-06,15141.607
2010-08-09,15141.607
2010-08-10,15141.607
2010-08-11,15141.607
2010-08-12,15141.607
2010-08-13,15141.607
2010-08-16,15141.607
2010-08-17,15141.607
2010-08-18,15141.607
2010-08-19,15141.607
2010-08-20,15141.607
2010-08-23,15141.607
2010-08-24,15141.607
2010-08-25,15141.607
2010-08-26,15141.607
2010-08-27,15141.607
2010-08-30,15141.607
2010-08-31,15141.607
2010-09-01,15141.607
2010-09-02,15141.607
2010-09-03,15141.607
2010-09-07,15141.607
2010-09-08,15141.607
2010-09-09,15141.607
2010-09-10,15141.607
2010-09-13,15141.607
2010-09-14,15141.607
2010-09-15,15141.607
2010-09-16,15141.607
2010-09-17,15141.607
2010-09-20,15141.607
2010-09-21,15141.607
2010-09-22,15141.607
2010-09-23,15141.607
2010-09-24,15141.607
2010-09-27,15141.607
2010-09-28,15141.607
2010-09-29,15141.607
2010-09-30,15141.607
2010-10-01,15309.474
2010-10-04,15309.474
2010-10-05,15309.474
2010-10-06,15309.474
2010-10-07,15309.474
2010-10-08,15309.474
2010-10-11,15309.474
2010-10-12,15309.474
2010-10-13,15309.474
2010-10-14,15309.474
2010-10-15,15309.474
2010-10-18,15309.474
2010-10-19,15309.474
2010-10-20,15309.474
2010-10-21,15309.474
2010-10-22,15309.474
2010-10-25,15309.474
2010-10-26,15309.474
2010-10-27,15309.474
2010-10-28,15309.474
2010-10-29,15309.474
2010-11-01,15309.474
2010-11-02,15309.474
2010-11-03,15309.474
2010-11-04,15309.474
2010-11-05,15309.474
2010-11-08,15309.474
2010-11-09,15309.474
2010-11-10,15309.474
2010-11-11,15309.474
2010-11-12,15309.474
2010-11-15,15309.474
2010-11-16,15309.474
2010-11-17,15309.474
2010-11-18,15309.474
2010-11-19,15309.474
2010-11-22,15309.474
2010-11-23,15309.474
2010-11-24,15309.474
2010-11-26,15309.474
2010-11-29,15309.474
2010-11-30,15309.474
2010-12-01,15309.474
2010-12-02,15309.474
2010-12-03,15309.474
2010-12-06,15309.474
2010-12-07,15309.474
2010-12-08,15309.474
2010-12-09,15309.474
2010-12-10,15309.474
2010-12-13,15309.474
2010-12-14,15309.474
2010-12-15,15309.474
2010-12-16,15309.474
2010-12-17,15309.474
2010-12-20,15309.474
2010-12-21,15309.474
2010-12-22,15309.474
2010-12-23,15309.474
2010-12-27,15309.474
2010-12-28,15309.474
2010-12-29,15309.474
2010-12-30,15309.474
2010-12-31,15309.474
2011-01-03,15309.474
2011-01-04,15309.474
2011-01-05,15309.474
2011-01-06,15309.474
2011-01-07,15309.474
2011-01-10,15309.474
2011-01-11,15309.474
2011-01-12,15309.474
2011-01-13,15309.474
2011-01-14,15309.474
2011-01-18,15309.474
2011-01-19,15309.474
2011-01-20,15309.474
2011-01-21,15309.474
2011-01-24,15309.474
2011-01-25,15309.474
2011-01-26,15309.474
2011-01-27,15309.474
2011-01-28,15309.474
2011-01-31,15309.474
2011-02-01,15309.474
2011-02-02,15309.474
2011-02-03,15309.474
2011-02-04,15309.474
2011-02-07,15309.474
2011-02-08,15309.474
2011-02-09,15309.474
2011-02-10,15309.474
2011-02-11,15309.474
2011-02-14,15309.474
2011-02-15,15309.474
2011-02-16,15309.474
2011-02-17,15309.474
2011-02-18,15309.474
2011-02-22,15309.474
2011-02-23,15309.474
2011-02-24,15309.474
2011-02-25,15309.474
2011-02-28,15309.474
2011-03-01,15309.474
2011-03-02,15309.474
2011-03-03,15309.474
2011-03-04,15309.474
2011-03-07,15309.474
2011-03-08,15309.474
2011-03-09,15309.474
2011-03-10,15309.474
2011-03-11,15309.474
2011-03-14,15309.474
2011-03-15,15309.474
2011-03-16,15309.474
2011-03-17,15309.474
2011-03-18,15309.474
2011-03-21,15309.474
2011-03-22,15309.474
2011-03-23,15309.474
2011-03-24,15309.474
2011-03-25,15309.474
2011-03-28,15309.474
2011-03-29,15309.474
2011-03-30,15309.474
2011-03-31,15309.474
2011-04-01,15557.539
2011-04-04,15557.539
2011-04-05,15557.539
2011-04-06,15557.539
2011-04-07,15557.539
2011-04-08,15557.539
2011-04-11,15557.539
2011-04-12,15557.539
2011-04-13,15557.539
2011-04-14,15557.539
2011-04-15,15557.539
2011-04-18,15557.539
2011-04-19,15557.539
2011-04-20,15557.539
2011-04-21,15557.539
2011-04-25,15557.539
2011-04-26,15557.539
2011-04-27,15557.539
2011-04-28,15557.539
2011-04-29,15557.539
2011-05-02,15557.539
2011-05-03,15557.539
2011-05-04,15557.539
2011-05-05,15557.539
2011-05-06,15557.539
2011-05-09,15557.539
2011-05-10,15557.539
2011-05-11,15557.539
2011-05-12,15557.539
2011-05-13,15557.539
2011-05-16,15557.539
2011-05-17,15557.539
2011-05-18,15557.539
2011-05-19,15557.539
2011-05-20,15557.539
2011-05-23,15557.539
2011-05-24,15557.539
2011-05-25,15557.539
2011-05-26,15557.539
2011-05-27,15557.539
2011-05-31,15557.539
2011-06-01,15557.539
2011-06-02,15557.539
2011-06-03,15557.539
2011-06-06,15557.539
2011-06-07,15557.539
2011-06-08,15557.539
2011-06-09,15557.539
2011-06-10,15557.539
2011-06-13,15557.539
2011-06-14,15557.539
2011-06-15,15557.539
2011-06-16,15557.539
2011-06-17,15557.539
2011-06-20,15557.539
2011-06-21,15557.539
2011-06-22,15557.539
2011-06-23,15557.539
2011-06-24,15557.539
2011-06-27,15557.539
2011-06-28,15557.539
2011-06-29,15557.539
2011-06-30,15557.539
2011-07-01,15647.68
2011-07-05,15647.68
2011-07-06,15647.68
2011-07-07,15647.68
2011-07-08,15647.68
2011-07-11,15647.68
2011-07-12,15647.68
2011-07-13,15647.68
2011-07-14,15647.68
2011-07-15,15647.68
2011-07-18,15647.68
2011-07-19,15647.68
2011-07-20,15647.68
2011-07-21,15647.68
2011-07-22,15647.68
2011-07-25,15647.68
2011-07-26,15647.68
2011-07-27,15647.68
2011-07-28,15647.68
2011-07-29,15647.68
2011-08-01,15647.68
2011-08-02,15647.68
2011-08-03,15647.68
2011-08-04,15647.68
2011-08-05,15647.68
2011-08-08,15647.68
2011-08-09,15647.68
2011-08-10,15647.68
2011-08-11,15647.68
2011-08-12,15647.68
2011-08-15,15647.68
2011-08-16,15647.68
2011-08-17,15647.68
2011-08-18,15647.68
2011-08-19,15647.68
2011-08-22,15647.68
2011-08-23,15647.68
2011-08-24,15647.68
2011-08-25,15647.68
2011-08-26,15647.68
2011-08-29,15647.68
2011-08-30,15647.68
2011-08-31,15647.68
2011-09-01,15647.68
2011-09-02,15647.68
2011-09-06,15647.68
2011-09-07,15647.68
2011-09-08,15647.68
2011-09-09,15647.68
2011-09-12,15647.68
2011-09-13,15647.68
2011-09-14,15647.68
2011-09-15,15647.68
2011-09-16,15647.68
2011-09-19,15647.68
2011-09-20,15647.68
2011-09-21,15647.68
2011-09-22,15647.68
2011-09-23,15647.68
2011-09-26,15647.68
2011-09-27,15647.68
2011-09-28,15647.68
2011-09-29,15647.68
2011-09-30,15647.68
2011-10-03,15647.68
2011-10-04,15647.68
2011-10-05,15647.68
2011-10-06,15647.68
2011-10-07,15647.68
2011-10-10,15647.68
2011-10-11,15647.68
2011-10-12,15647.68
2011-10-13,15647.68
2011-10-14,15647.68
2011-10-17,15647.68
2011-10-18,15647.68
2011-10-19,15647.68
2011-10-20,15647.68
2011-10-21,15647.68
2011-10-24,15647.68
2011-10-25,15647.68
2011-10-26,15647.68
2011-10-27,15647.68
2011-10-28,15647.68
2011-10-31,15647.68
2011-11-01,15647.68
2011-11-02,15647.68
2011-11-03,15647.68
2011-11-04,15647.68
2011-11-07,15647.68
2011-11-08,15647.68
2011-11-09,15647.68
2011-11-10,15647.68
2011-11-11,15647.68
2011-11-14,15647.68
2011-11-15,15647.68
2011-11-16,15647.68
2011-11-17,15647.68
2011-11-18,15647.68
2011-11-21,15647.68
2011-11-22,15647.68
2011-11-23,15647.68
2011-11-25,15647.68
2011-11-28,15647.68
2011-11-29,15647.68
2011-11-30,15647.68
2011-12-01,15647.68
2011-12-02,15647.68
2011-12-05,15647.68
2011-12-06,15647.68
2011-12-07,15647.68
2011-12-08,15647.68
2011-12-09,15647.68
2011-12-12,15647.68
2011-12-13,15647.68
2011-12-14,15647.68
2011-12-15,15647.68
2011-12-16,15647.68
2011-12-19,15647.68
2011-12-20,15647.68
2011-12-21,15647.68
2011-12-22,15647.68
2011-12-23,15647.68
2011-12-27,15647.68
2011-12-28,15647.68
2011-12-29,15647.68
2011-12-30,15647.68
2012-01-03,15647.68
2012-01-04,15647.68
2012-01-05,15647.68
2012-01-06,15647.68
2012-01-09,15647.68
2012-01-10,15647.68
2012-01-11,15647.68
2012-01-12,15647.68
2012-01-13,15647.68
2012-01-17,15647.68
2012-01-18,15647.68
2012-01-19,15647.68
2012-01-20,15647.68
2012-01-23,15647.68
2012-01-24,15647.68
2012-01-25,15647.68
2012-01-26,15647.68
2012-01-27,15647.68
2012-01-30,15647.68
2012-01-31,15647.68
2012-02-01,15647.68
2012-02-02,15647.68
2012-02-03,15647.68
2012-02-06,15647.68
2012-02-07,15647.68
2012-02-08,15647.68
2012-02-09,15647.68
2012-02-10,15647.68
2012-02-13,15647.68
2012-02-14,15647.68
2012-02-15,15647.68
2012-02-16,15647.68
2012-02-17,15647.68
2012-02-21,15647.68
2012-02-22,15647.68
2012-02-23,15647.68
2012-02-24,15647.68
2012-02-27,15647.68
2012-02-28,15647.68
2012-02-29,15647.68
2012-03-01,15647.68
2012-03-02,15647.68
2012-03-05,15647.68
2012-03-06,15647.68
2012-03-07,15647.68
2012-03-08,15647.68
2012-03-09,15647.68
2012-03-12,15647.68
2012-03-13,15647.68
2012-03-14,15647.68
2012-03-15,15647.68
2012-03-16,15647.68
2012-03-19,15647.68
2012-03-20,15647.68
2012-03-21,15647.68
2012-03-22,15647.68
2012-03-23,15647.68
2012-03-26,15647.68
2012-03-27,15647.68
2012-03-28,15647.68
2012-03-29,15647.68
2012-03-30,15647.68
2012-04-02,15647.68
2012-04-03,15647.68
2012-04-04,15647.68
2012-04-05,15647.68
2012-04-09,15647.68
2012-04-10,15647.68
2012-04-11,15647.68
2012-04-12,15647.68
2012-04-13,15647.68
2012-04-16,15647.68
2012-04-17,15647.68
2012-04-18,15647.68
2012-04-19,15647.68
2012-04-20,15647.68
2012-04-23,15647.68
2012-04-24,15647.68
2012-04-25,15647.68
2012-04-26,15647.68
2012-04-27,15647.68
2012-04-30,15647.68
2012-05-01,15647.68
2012-05-02,15647.68
2012-05-03,15647.68
2012-05-04,15647.68
2012-05-07,15647.68
2012-05-08,15647.68
2012-05-09,15647.68
2012-05-10,15647.68
2012-05-11,15647.68
2012-05-14,15647.68
2012-05-15,15647.68
2012-05-16,15647.68
2012-05-17,15647.68
2012-05-18,15647.68
2012-05-21,15647.68
2012-05-22,15647.68
2012-05-23,15647.68
2012-05-24,15647.68
2012-05-25,15647.68
2012-05-29,15647.68
2012-05-30,15647.68
2012-05-31,15647.68
2012-06-01,15647.68
2012-06-04,15647.68
2012-06-05,15647.68
2012-06-06,15647.68
2012-06-07,15647.68
2012-06-08,15647.68
2012-06-11,15647.68
2012-06-12,15647.68
2012-06-13,15647.68
2012-06-14,15647.68
2012-06-15,15647.68
2012-06-18,15647.68
2012-06-19,15647.68
2012-06-20,15647.68
2012-06-21,15647.68
2012-06-22,15647.68
2012-06-25,15647.68
2012-06-26,15647.68
2012-06-27,15647.68
2012-06-28,15647.68
2012-06-29,15647.68
2012-07-02,15647.68
2012-07-03,15647.68
2012-07-05,15647.68
2012-07-06,15647.68
2012-07-09,15647.68
2012-07-10,15647.68
2012-07-11,15647.68
2012-07-12,15647.68
2012-07-13,15647.68
2012-07-16,15647.68
2012-07-17,15647.68
2012-07-18,15647.68
2012-07-19,15647.68
2012-07-20,15647.68
2012-07-23,15647.68
2012-07-24,15647.68
2012-07-25,15647.68
2012-07-26,15647.68
2012-07-27,15647.68
2012-07-30,15647.68
2012-07-31,15647.68
2012-08-01,15647.68
2012-08-02,15647.68
2012-08-03,15647.68
2012-08-06,15647.68
2012-08-07,15647.68
2012-08-08,15647.68
2012-08-09,15647.68
2012-08-10,15647.68
2012-08-13,15647.68
2012-08-14,15647.68
2012-08-15,15647.68
2012-08-16,15647.68
2012-08-17,15647.68
2012-08-20,15647.68
2012-08-21,15647.68
2012-08-22,15647.68
2012-08-23,15647.68
2012-08-24,15647.68
2012-08-27,15647.68
2012-08-28,15647.68
2012-08-29,15647.68
2012-08-30,15647.68
2012-08-31,15647.68
2012-09-04,15647.68
2012-09-05,15647.68
2012-09-06,15647.68
2012-09-07,15647.68
2012-09-10,15647.68
2012-09-11,15647.68
2012-09-12,15647.68
2012-09-13,15647.68
2012-09-14,15647.68
2012-09-17,15647.68
2012-09-18,15647.68
2012-09-19,15647.68
2012-09-20,15647.68
2012-09-21,15647.68
2012-09-24,15647.68
2012-09-25,15647.68
2012-09-26,15647.68
2012-09-27,15647.68
2012-09-28,15647.68
2012-10-01,16420.419
2012-10-02,16420.419
2012-10-03,16420.419
2012-10-04,16420.419
2012-10-05,16420.419
2012-10-08,16420.419
2012-10-09,16420.419
2012-10-10,16420.419
2012-10-11,16420.419
2012-10-12,16420.419
2012-10-15,16420.419
2012-10-16,16420.419
2012-10-17,16420.419
2012-10-18,16420.419
2012-10-19,16420.419
2012-10-22,16420.419
2012-10-23,16420.419
2012-10-24,16420.419
2012-10-25,16420.419
2012-10-26,16420.419
2012-10-31,16420.419
2012-11-01,16420.419
2012-11-02,16420.419
2012-11-05,16420.419
2012-11-06,16420.419
2012-11-07,16420.419
2012-11-08,16420.419
2012-11-09,16420.419
2012-11-12,16420.419
2012-11-13,16420.419
2012-11-14,16420.419
2012-11-15,16420.419
2012-11-16,16420.419
2012-11-19,16420.419
2012-11-20,16420.419
2012-11-21,16420.419
2012-11-23,16420.419
2012-11-26,16420.419
2012-11-27,16420.419
2012-11-28,16420.419
2012-11-29,16420.419
2012-11-30,16420.419
2012-12-03,16420.419
2012-12-04,16420.419
2012-12-05,16420.419
2012-12-06,16420.419
2012-12-07,16420.419
2012-12-10,16420.419
2012-12-11,16420.419
2012-12-12,16420.419
2012-12-13,16420.419
2012-12-14,16420.419
2012-12-17,16420.419
2012-12-18,16420.419
2012-12-19,16420.419
2012-12-20,16420.419
2012-12-21,16420.419
2012-12-24,16420.419
2012-12-26,16420.419
2012-12-27,16420.419
2012-12-28,16420.419
2012-12-31,16420.419
2013-01-02,16420.419
2013-01-03,16420.419
2013-01-04,16420.419
2013-01-07,16420.419
2013-01-08,16420.419
2013-01-09,16420.419
2013-01-10,16420.419
2013-01-11,16420.419
2013-01-14,16420.419
2013-01-15,16420.419
2013-01-16,16420.419
2013-01-17,16420.419
2013-01-18,16420.419
2013-01-22,16420.419
2013-01-23,16420.419
2013-01-24,16420.419
2013-01-25,16420.419
2013-01-28,16420.419
2013-01-29,16420.419
2013-01-30,16420.419
2013-01-31,16420.419
2013-02-01,16420.419
2013-02-04,16420.419
2013-02-05,16420.419
2013-02-06,16420.419
2013-02-07,16420.419
2013-02-08,16420.419
2013-02-11,16420.419
2013-02-12,16420.419
2013-02-13,16420.419
2013-02-14,16420.419
2013-02-15,16420.419
2013-02-19,16420.419
2013-02-20,16420.419
2013-02-21,16420.419
2013-02-22,16420.419
2013-02-25,16420.419
2013-02-26,16420.419
2013-02-27,16420.419
2013-02-28,16420.419
2013-03-01,16420.419
2013-03-04,16420.419
2013-03-05,16420.419
2013-03-06,16420.419
2013-03-07,16420.419
2013-03-08,16420.419
2013-03-11,16420.419
2013-03-12,16420.419
2013-03-13,16420.419
2013-03-14,16420.419
2013-03-15,16420.419
2013-03-18,16420.419
2013-03-19,16420.419
2013-03-20,16420.419
2013-03-21,16420.419
2013-03-22,16420.419
2013-03-25,16420.419
2013-03-26,16420.419
2013-03-27,16420.419
2013-03-28,16420.419
2013-04-01,16728.687
2013-04-02,16728.687
2013-04-03,16728.687
2013-04-04,16728.687
2013-04-05,16728.687
2013-04-08,16728.687
2013-04-09,16728.687
2013-04-10,16728.687
2013-04-11,16728.687
2013-04-12,16728.687
2013-04-15,16728.687
2013-04-16,16728.687
2013-04-17,16728.687
2013-04-18,16728.687
2013-04-19,16728.687
2013-04-22,16728.687
2013-04-23,16728.687
2013-04-24,16728.687
2013-04-25,16728.687
2013-04-26,16728.687
2013-04-29,16728.687
2013-04-30,16728.687
2013-05-01,16728.687
2013-05-02,16728.687
2013-05-03,16728.687
2013-05-06,16728.687
2013-05-07,16728.687
2013-05-08,16728.687
2013-05-09,16728.687
2013-05-10,16728.687
2013-05-13,16728.687
2013-05-14,16728.687
2013-05-15,16728.687
2013-05-16,16728.687
2013-05-17,16728.687
2013-05-20,16728.687
2013-05-21,16728.687
2013-05-22,16728.687
2013-05-23,16728.687
2013-05-24,16728.687
2013-05-28,16728.687
2013-05-29,16728.687
2013-05-30,16728.687
2013-05-31,16728.687
2013-06-03,16728.687
2013-06-04,16728.687
2013-06-05,16728.687
2013-06-06,16728.687
2013-06-07,16728.687
2013-06-10,16728.687
2013-06-11,16728.687
2013-06-12,16728.687
2013-06-13,16728.687
2013-06-14,16728.687
2013-06-17,16728.687
2013-06-18,16728.687
2013-06-19,16728.687
2013-06-20,16728.687
2013-06-21,16728.687
2013-06-24,16728.687
2013-06-25,16728.687
2013-06-26,16728.687
2013-06-27,16728.687
2013-06-28,16728.687
2013-07-01,16953.838
2013-07-02,16953.838
2013-07-03,16953.838
2013-07-05,16953.838
2013-07-08,16953.838
2013-07-09,16953.838
2013-07-10,16953.838
2013-07-11,16953.838
2013-07-12,16953.838
2013-07-15,16953.838
2013-07-16,16953.838
2013-07-17,16953.838
2013-07-18,16953.838
2013-07-19,16953.838
2013-07-22,16953.838
2013-07-23,16953.838
2013-07-24,16953.838
2013-07-25,16953.838
2013-07-26,16953.838
2013-07-29,16953.838
2013-07-30,16953.838
2013-07-31,16953.838
2013-08-01,16953.838
2013-08-02,16953.838
2013-08-05,16953.838
2013-08-06,16953.838
2013-08-07,16953.838
2013-08-08,16953.838
2013-08-09,16953.838
2013-08-12,16953.838
2013-08-13,16953.838
2013-08-14,16953.838
2013-08-15,16953.838
2013-08-16,16953.838
2013-08-19,16953.838
2013-08-20,16953.838
2013-08-21,16953.838
2013-08-22,16953.838
2013-08-23,16953.838
2013-08-26,16953.838
2013-08-27,16953.838
2013-08-28,16953.838
2013-08-29,16953.838
2013-08-30,16953.838
2013-09-03,16953.838
2013-09-04,16953.838
2013-09-05,16953.838
2013-09-06,16953.838
2013-09-09,16953.838
2013-09-10,16953.838
2013-09-11,16953.838
2013-09-12,16953.838
2013-09-13,16953.838
2013-09-16,16953.838
2013-09-17,16953.838
2013-09-18,16953.838
2013-09-19,16953.838
2013-09-20,16953.838
2013-09-23,16953.838
2013-09-24,16953.838
2013-09-25,16953.838
2013-09-26,16953.838
2013-09-27,16953.838
2013-09-30,16953.838
2013-10-01,17192.019
2013-10-02,17192.019
2013-10-03,17192.019
2013-10-04,17192.019
2013-10-07,17192.019
2013-10-08,17192.019
2013-10-09,17192.019
2013-10-10,17192.019
2013-10-11,17192.019
2013-10-14,17192.019
2013-10-15,17192.019
2013-10-16,17192.019
2013-10-17,17192.019
2013-10-18,17192.019
2013-10-21,17192.019
2013-10-22,17192.019
2013-10-23,17192.019
2013-10-24,17192.019
2013-10-25,17192.019
2013-10-28,17192.019
2013-10-29,17192.019
2013-10-30,17192.019
2013-10-31,17192.019
2013-11-01,17192.019
2013-11-04,17192.019
2013-11-05,17192.019
2013-11-06,17192.019
2013-11-07,17192.019
2013-11-08,17192.019
2013-11-11,17192.019
2013-11-12,17192.019
2013-11-13,17192.019
2013-11-14,17192.019
2013-11-15,17192.019
2013-11-18,17192.019
2013-11-19,17192.019
2013-11-20,17192.019
2013-11-21,17192.019
