Date,INDPRO
2004-09-17,93.7467
2004-09-20,93.7467
2004-09-21,93.7467
2004-09-22,93.7467
2004-09-23,93.7467
2004-09-24,93.7467
2004-09-27,93.7467
2004-09-28,93.7467
2004-09-29,93.7467
2004-09-30,93.7467
2004-10-01,94.5465
2004-10-04,94.5465
2004-10-05,94.5465
2004-10-06,94.5465
2004-10-07,94.5465
2004-10-08,94.5465
2004-10-11,94.5465
2004-10-12,94.5465
2004-10-13,94.5465
2004-10-14,94.5465
2004-10-15,94.5465
2004-10-18,94.5465
2004-10-19,94.5465
2004-10-20,94.5465
2004-10-21,94.5465
2004-10-22,94.5465
2004-10-25,94.5465
2004-10-26,94.5465
2004-10-27,94.5465
2004-10-28,94.5465
2004-10-29,94.5465
2004-11-01,94.7813
2004-11-02,94.7813
2004-11-03,94.7813
2004-11-04,94.7813
2004-11-05,94.7813
2004-11-08,94.7813
2004-11-09,94.7813
2004-11-10,94.7813
2004-11-11,94.7813
2004-11-12,94.7813
2004-11-15,94.7813
2004-11-16,94.7813
2004-11-17,94.7813
2004-11-18,94.7813
2004-11-19,94.7813
2004-11-22,94.7813
2004-11-23,94.7813
2004-11-24,94.7813
2004-11-26,94.7813
2004-11-29,94.7813
2004-11-30,94.7813
2004-12-01,95.5365
2004-12-02,95.5365
2004-12-03,95.5365
2004-12-06,95.5365
2004-12-07,95.5365
2004-12-08,95.5365
2004-12-09,95.5365
2004-12-10,95.5365
2004-12-13,95.5365
2004-12-14,95.5365
2004-12-15,95.5365
2004-12-16,95.5365
2004-12-17,95.5365
2004-12-20,95.5365
2004-12-21,95.5365
2004-12-22,95.5365
2004-12-23,95.5365
2004-12-27,95.5365
2004-12-28,95.5365
2004-12-29,95.5365
2004-12-30,95.5365
2004-12-31,95.5365
2005-01-03,95.5365
2005-01-04,95.5365
2005-01-05,95.5365
2005-01-06,95.5365
2005-01-07,95.5365
2005-01-10,95.5365
2005-01-11,95.5365
2005-01-12,95.5365
2005-01-13,95.5365
2005-01-14,95.5365
2005-01-18,95.5365
2005-01-19,95.5365
2005-01-20,95.5365
2005-01-21,95.5365
2005-01-24,95.5365
2005-01-25,95.5365
2005-01-26,95.5365
2005-01-27,95.5365
2005-01-28,95.5365
2005-01-31,95.5365
2005-02-01,96.5761
2005-02-02,96.5761
2005-02-03,96.5761
2005-02-04,96.5761
2005-02-07,96.5761
2005-02-08,96.5761
2005-02-09,96.5761
2005-02-10,96.5761
2005-02-11,96.5761
2005-02-14,96.5761
2005-02-15,96.5761
2005-02-16,96.5761
2005-02-17,96.5761
2005-02-18,96.5761
2005-02-22,96.5761
2005-02-23,96.5761
2005-02-24,96.5761
2005-02-25,96.5761
2005-02-28,96.5761
2005-03-01,96.4456
2005-03-02,96.4456
2005-03-03,96.4456
2005-03-04,96.4456
2005-03-07,96.4456
2005-03-08,96.4456
2005-03-09,96.4456
2005-03-10,96.4456
2005-03-11,96.4456
2005-03-14,96.4456
2005-03-15,96.4456
2005-03-16,96.4456
2005-03-17,96.4456
2005-03-18,96.4456
2005-03-21,96.4456
2005-03-22,96.4456
2005-03-23,96.4456
2005-03-24,96.4456
2005-03-28,96.4456
2005-03-29,96.4456
2005-03-30,96.4456
2005-03-31,96.4456
2005-04-01,96.6532
2005-04-04,96.6532
2005-04-05,96.6532
2005-04-06,96.6532
2005-04-07,96.6532
2005-04-08,96.6532
2005-04-11,96.6532
2005-04-12,96.6532
2005-04-13,96.6532
2005-04-14,96.6532
2005-04-15,96.6532
2005-04-18,96.6532
2005-04-19,96.6532
2005-04-20,96.6532
2005-04-21,96.6532
2005-04-22,96.6532
2005-04-25,96.6532
2005-04-26,96.6532
2005-04-27,96.6532
2005-04-28,96.6532
2005-04-29,96.6532
2005-05-02,96.6532
2005-05-03,96.6532
2005-05-04,96.6532
2005-05-05,96.6532
2005-05-06,96.6532
2005-05-09,96.6532
2005-05-10,96.6532
2005-05-11,96.6532
2005-05-12,96.6532
2005-05-13,96.6532
2005-05-16,96.6532
2005-05-17,96.6532
2005-05-18,96.6532
2005-05-19,96.6532
2005-05-20,96.6532
2005-05-23,96.6532
2005-05-24,96.6532
2005-05-25,96.6532
2005-05-26,96.6532
2005-05-27,96.6532
2005-05-31,96.6532
2005-06-01,97.1753
2005-06-02,97.1753
2005-06-03,97.1753
2005-06-06,97.1753
2005-06-07,97.1753
2005-06-08,97.1753
2005-06-09,97.1753
2005-06-10,97.1753
2005-06-13,97.1753
2005-06-14,97.1753
2005-06-15,97.1753
2005-06-16,97.1753
2005-06-17,97.1753
2005-06-20,97.1753
2005-06-21,97.1753
2005-06-22,97.1753
2005-06-23,97.1753
2005-06-24,97.1753
2005-06-27,97.1753
2005-06-28,97.1753
2005-06-29,97.1753
2005-06-30,97.1753
2005-07-01,96.8676
2005-07-05,96.8676
2005-07-06,96.8676
2005-07-07,96.8676
2005-07-08,96.8676
2005-07-11,96.8676
2005-07-12,96.8676
2005-07-13,96.8676
2005-07-14,96.8676
2005-07-15,96.8676
2005-07-18,96.8676
2005-07-19,96.8676
2005-07-20,96.8676
2005-07-21,96.8676
2005-07-22,96.8676
2005-07-25,96.8676
2005-07-26,96.8676
2005-07-27,96.8676
2005-07-28,96.8676
2005-07-29,96.8676
2005-08-01,97.1833
2005-08-02,97.1833
2005-08-03,97.1833
2005-08-04,97.1833
2005-08-05,97.1833
2005-08-08,97.1833
2005-08-09,97.1833
2005-08-10,97.1833
2005-08-11,97.1833
2005-08-12,97.1833
2005-08-15,97.1833
2005-08-16,97.1833
2005-08-17,97.1833
2005-08-18,97.1833
2005-08-19,97.1833
2005-08-22,97.1833
2005-08-23,97.1833
2005-08-24,97.1833
2005-08-25,97.1833
2005-08-26,97.1833
2005-08-29,97.1833
2005-08-30,97.1833
2005-08-31,97.1833
2005-09-01,95.3005
2005-09-02,95.3005
2005-09-06,95.3005
2005-09-07,95.3005
2005-09-08,95.3005
2005-09-09,95.3005
2005-09-12,95.3005
2005-09-13,95.3005
2005-09-14,95.3005
2005-09-15,95.3005
2005-09-16,95.3005
2005-09-19,95.3005
2005-09-20,95.3005
2005-09-21,95.3005
2005-09-22,95.3005
2005-09-23,95.3005
2005-09-26,95.3005
2005-09-27,95.3005
2005-09-28,95.3005
2005-09-29,95.3005
2005-09-30,95.3005
2005-10-03,95.3005
2005-10-04,95.3005
2005-10-05,95.3005
2005-10-06,95.3005
2005-10-07,95.3005
2005-10-10,95.3005
2005-10-11,95.3005
2005-10-12,95.3005
2005-10-13,95.3005
2005-10-14,95.3005
2005-10-17,95.3005
2005-10-18,95.3005
2005-10-19,95.3005
2005-10-20,95.3005
2005-10-21,95.3005
2005-10-24,95.3005
2005-10-25,95.3005
2005-10-26,95.3005
2005-10-27,95.3005
2005-10-28,95.3005
2005-10-31,95.3005
2005-11-01,97.5414
2005-11-02,97.5414
2005-11-03,97.5414
2005-11-04,97.5414
2005-11-07,97.5414
2005-11-08,97.5414
2005-11-09,97.5414
2005-11-10,97.5414
2005-11-11,97.5414
2005-11-14,97.5414
2005-11-15,97.5414
2005-11-16,97.5414
2005-11-17,97.5414
2005-11-18,97.5414
2005-11-21,97.5414
2005-11-22,97.5414
2005-11-23,97.5414
2005-11-25,97.5414
2005-11-28,97.5414
2005-11-29,97.5414
2005-11-30,97.5414
2005-12-01,98.0452
2005-12-02,98.0452
2005-12-05,98.0452
2005-12-06,98.0452
2005-12-07,98.0452
2005-12-08,98.0452
2005-12-09,98.0452
2005-12-12,98.0452
2005-12-13,98.0452
2005-12-14,98.0452
2005-12-15,98.0452
2005-12-16,98.0452
2005-12-19,98.0452
2005-12-20,98.0452
2005-12-21,98.0452
2005-12-22,98.0452
2005-12-23,98.0452
2005-12-27,98.0452
2005-12-28,98.0452
2005-12-29,98.0452
2005-12-30,98.0452
2006-01-03,98.0452
2006-01-04,98.0452
2006-01-05,98.0452
2006-01-06,98.0452
2006-01-09,98.0452
2006-01-10,98.0452
2006-01-11,98.0452
2006-01-12,98.0452
2006-01-13,98.0452
2006-01-17,98.0452
2006-01-18,98.0452
2006-01-19,98.0452
2006-01-20,98.0452
2006-01-23,98.0452
2006-01-24,98.0452
2006-01-25,98.0452
2006-01-26,98.0452
2006-01-27,98.0452
2006-01-30,98.0452
2006-01-31,98.0452
2006-02-01,98.2413
2006-02-02,98.2413
2006-02-03,98.2413
2006-02-06,98.2413
2006-02-07,98.2413
2006-02-08,98.2413
2006-02-09,98.2413
2006-02-10,98.2413
2006-02-13,98.2413
2006-02-14,98.2413
2006-02-15,98.2413
2006-02-16,98.2413
2006-02-17,98.2413
2006-02-21,98.2413
2006-02-22,98.2413
2006-02-23,98.2413
2006-02-24,98.2413
2006-02-27,98.2413
2006-02-28,98.2413
2006-03-01,98.4628
2006-03-02,98.4628
2006-03-03,98.4628
2006-03-06,98.4628
2006-03-07,98.4628
2006-03-08,98.4628
2006-03-09,98.4628
2006-03-10,98.4628
2006-03-13,98.4628
2006-03-14,98.4628
2006-03-15,98.4628
2006-03-16,98.4628
2006-03-17,98.4628
2006-03-20,98.4628
2006-03-21,98.4628
2006-03-22,98.4628
2006-03-23,98.4628
2006-03-24,98.4628
2006-03-27,98.4628
2006-03-28,98.4628
2006-03-29,98.4628
2006-03-30,98.4628
2006-03-31,98.4628
2006-04-03,98.4628
2006-04-04,98.4628
2006-04-05,98.4628
2006-04-06,98.4628
2006-04-07,98.4628
2006-04-10,98.4628
2006-04-11,98.4628
2006-04-12,98.4628
2006-04-13,98.4628
2006-04-17,98.4628
2006-04-18,98.4628
2006-04-19,98.4628
2006-04-20,98.4628
2006-04-21,98.4628
2006-04-24,98.4628
2006-04-25,98.4628
2006-04-26,98.4628
2006-04-27,98.4628
2006-04-28,98.4628
2006-05-01,98.7869
2006-05-02,98.7869
2006-05-03,98.7869
2006-05-04,98.7869
2006-05-05,98.7869
2006-05-08,98.7869
2006-05-09,98.7869
2006-05-10,98.7869
2006-05-11,98.7869
2006-05-12,98.7869
2006-05-15,98.7869
2006-05-16,98.7869
2006-05-17,98.7869
2006-05-18,98.7869
2006-05-19,98.7869
2006-05-22,98.7869
2006-05-23,98.7869
2006-05-24,98.7869
2006-05-25,98.7869
2006-05-26,98.7869
2006-05-30,98.7869
2006-05-31,98.7869
2006-06-01,99.0997
2006-06-02,99.0997
2006-06-05,99.0997
2006-06-06,99.0997
2006-06-07,99.0997
2006-06-08,99.0997
2006-06-09,99.0997
2006-06-12,99.0997
2006-06-13,99.0997
2006-06-14,99.0997
2006-06-15,99.0997
2006-06-16,99.0997
2006-06-19,99.0997
2006-06-20,99.0997
2006-06-21,99.0997
2006-06-22,99.0997
2006-06-23,99.0997
2006-06-26,99.0997
2006-06-27,99.0997
2006-06-28,99.0997
2006-06-29,99.0997
2006-06-30,99.0997
2006-07-03,99.0997
2006-07-05,99.0997
2006-07-06,99.0997
2006-07-07,99.0997
2006-07-10,99.0997
2006-07-11,99.0997
2006-07-12,99.0997
2006-07-13,99.0997
2006-07-14,99.0997
2006-07-17,99.0997
2006-07-18,99.0997
2006-07-19,99.0997
2006-07-20,99.0997
2006-07-21,99.0997
2006-07-24,99.0997
2006-07-25,99.0997
2006-07-26,99.0997
2006-07-27,99.0997
2006-07-28,99.0997
2006-07-31,99.0997
2006-08-01,99.4836
2006-08-02,99.4836
2006-08-03,99.4836
2006-08-04,99.4836
2006-08-07,99.4836
2006-08-08,99.4836
2006-08-09,99.4836
2006-08-10,99.4836
2006-08-11,99.4836
2006-08-14,99.4836
2006-08-15,99.4836
2006-08-16,99.4836
2006-08-17,99.4836
2006-08-18,99.4836
2006-08-21,99.4836
2006-08-22,99.4836
2006-08-23,99.4836
2006-08-24,99.4836
2006-08-25,99.4836
2006-08-28,99.4836
2006-08-29,99.4836
2006-08-30,99.4836
2006-08-31,99.4836
2006-09-01,99.3183
2006-09-05,99.3183
2006-09-06,99.3183
2006-09-07,99.3183
2006-09-08,99.3183
2006-09-11,99.3183
2006-09-12,99.3183
2006-09-13,99.3183
2006-09-14,99.3183
2006-09-15,99.3183
2006-09-18,99.3183
2006-09-19,99.3183
2006-09-20,99.3183
2006-09-21,99.3183
2006-09-22,99.3183
2006-09-25,99.3183
2006-09-26,99.3183
2006-09-27,99.3183
2006-09-28,99.3183
2006-09-29,99.3183
2006-10-02,99.3183
2006-10-03,99.3183
2006-10-04,99.3183
2006-10-05,99.3183
2006-10-06,99.3183
2006-10-09,99.3183
2006-10-10,99.3183
2006-10-11,99.3183
2006-10-12,99.3183
2006-10-13,99.3183
2006-10-16,99.3183
2006-10-17,99.3183
2006-10-18,99.3183
2006-10-19,99.3183
2006-10-20,99.3183
2006-10-23,99.3183
2006-10-24,99.3183
2006-10-25,99.3183
2006-10-26,99.3183
2006-10-27,99.3183
2006-10-30,99.3183
2006-10-31,99.3183
2006-11-01,99.1627
2006-11-02,99.1627
2006-11-03,99.1627
2006-11-06,99.1627
2006-11-07,99.1627
2006-11-08,99.1627
2006-11-09,99.1627
2006-11-10,99.1627
2006-11-13,99.1627
2006-11-14,99.1627
2006-11-15,99.1627
2006-11-16,99.1627
2006-11-17,99.1627
2006-11-20,99.1627
2006-11-21,99.1627
2006-11-22,99.1627
2006-11-24,99.1627
2006-11-27,99.1627
2006-11-28,99.1627
2006-11-29,99.1627
2006-11-30,99.1627
2006-12-01,100.1735
2006-12-04,100.1735
2006-12-05,100.1735
2006-12-06,100.1735
2006-12-07,100.1735
2006-12-08,100.1735
2006-12-11,100.1735
2006-12-12,100.1735
2006-12-13,100.1735
2006-12-14,100.1735
2006-12-15,100.1735
2006-12-18,100.1735
2006-12-19,100.1735
2006-12-20,100.1735
2006-12-21,100.1735
2006-12-22,100.1735
2006-12-26,100.1735
2006-12-27,100.1735
2006-12-28,100.1735
2006-12-29,100.1735
2007-01-03,100.1735
2007-01-04,100.1735
2007-01-05,100.1735
2007-01-08,100.1735
2007-01-09,100.1735
2007-01-10,100.1735
2007-01-11,100.1735
2007-01-12,100.1735
2007-01-16,100.1735
2007-01-17,100.1735
2007-01-18,100.1735
2007-01-19,100.1735
2007-01-22,100.1735
2007-01-23,100.1735
2007-01-24,100.1735
2007-01-25,100.1735
2007-01-26,100.1735
2007-01-29,100.1735
2007-01-30,100.1735
2007-01-31,100.1735
2007-02-01,100.7753
2007-02-02,100.7753
2007-02-05,100.7753
2007-02-06,100.7753
2007-02-07,100.7753
2007-02-08,100.7753
2007-02-09,100.7753
2007-02-12,100.7753
2007-02-13,100.7753
2007-02-14,100.7753
2007-02-15,100.7753
2007-02-16,100.7753
2007-02-20,100.7753
2007-02-21,100.7753
2007-02-22,100.7753
2007-02-23,100.7753
2007-02-26,100.7753
2007-02-27,100.7753
2007-02-28,100.7753
2007-03-01,100.9547
2007-03-02,100.9547
2007-03-05,100.9547
2007-03-06,100.9547
2007-03-07,100.9547
2007-03-08,100.9547
2007-03-09,100.9547
2007-03-12,100.9547
2007-03-13,100.9547
2007-03-14,100.9547
2007-03-15,100.9547
2007-03-16,100.9547
2007-03-19,100.9547
2007-03-20,100.9547
2007-03-21,100.9547
2007-03-22,100.9547
2007-03-23,100.9547
2007-03-26,100.9547
2007-03-27,100.9547
2007-03-28,100.9547
2007-03-29,100.9547
2007-03-30,100.9547
2007-04-02,100.9547
2007-04-03,100.9547
2007-04-04,100.9547
2007-04-05,100.9547
2007-04-09,100.9547
2007-04-10,100.9547
2007-04-11,100.9547
2007-04-12,100.9547
2007-04-13,100.9547
2007-04-16,100.9547
2007-04-17,100.9547
2007-04-18,100.9547
2007-04-19,100.9547
2007-04-20,100.9547
2007-04-23,100.9547
2007-04-24,100.9547
2007-04-25,100.9547
2007-04-26,100.9547
2007-04-27,100.9547
2007-04-30,100.9547
2007-05-01,101.7306
2007-05-02,101.7306
2007-05-03,101.7306
2007-05-04,101.7306
2007-05-07,101.7306
2007-05-08,101.7306
2007-05-09,101.7306
2007-05-10,101.7306
2007-05-11,101.7306
2007-05-14,101.7306
2007-05-15,101.7306
2007-05-16,101.7306
2007-05-17,101.7306
2007-05-18,101.7306
2007-05-21,101.7306
2007-05-22,101.7306
2007-05-23,101.7306
2007-05-24,101.7306
2007-05-25,101.7306
2007-05-29,101.7306
2007-05-30,101.7306
2007-05-31,101.7306
2007-06-01,101.7893
2007-06-04,101.7893
2007-06-05,101.7893
2007-06-06,101.7893
2007-06-07,101.7893
2007-06-08,101.7893
2007-06-11,101.7893
2007-06-12,101.7893
2007-06-13,101.7893
2007-06-14,101.7893
2007-06-15,101.7893
2007-06-18,101.7893
2007-06-19,101.7893
2007-06-20,101.7893
2007-06-21,101.7893
2007-06-22,101.7893
2007-06-25,101.7893
2007-06-26,101.7893
2007-06-27,101.7893
2007-06-28,101.7893
2007-06-29,101.7893
2007-07-02,101.7893
2007-07-03,101.7893
2007-07-05,101.7893
2007-07-06,101.7893
2007-07-09,101.7893
2007-07-10,101.7893
2007-07-11,101.7893
2007-07-12,101.7893
2007-07-13,101.7893
2007-07-16,101.7893
2007-07-17,101.7893
2007-07-18,101.7893
2007-07-19,101.7893
2007-07-20,101.7893
2007-07-23,101.7893
2007-07-24,101.7893
2007-07-25,101.7893
2007-07-26,101.7893
2007-07-27,101.7893
2007-07-30,101.7893
2007-07-31,101.7893
2007-08-01,101.863
2007-08-02,101.863
2007-08-03,101.863
2007-08-06,101.863
2007-08-07,101.863
2007-08-08,101.863
2007-08-09,101.863
2007-08-10,101.863
2007-08-13,101.863
2007-08-14,101.863
2007-08-15,101.863
2007-08-16,101.863
2007-08-17,101.863
2007-08-20,101.863
2007-08-21,101.863
2007-08-22,101.863
2007-08-23,101.863
2007-08-24,101.863
2007-08-27,101.863
2007-08-28,101.863
2007-08-29,101.863
2007-08-30,101.863
2007-08-31,101.863
2007-09-04,101.863
2007-09-05,101.863
2007-09-06,101.863
2007-09-07,101.863
2007-09-10,101.863
2007-09-11,101.863
2007-09-12,101.863
2007-09-13,101.863
2007-09-14,101.863
2007-09-17,101.863
2007-09-18,101.863
2007-09-19,101.863
2007-09-20,101.863
2007-09-21,101.863
2007-09-24,101.863
2007-09-25,101.863
2007-09-26,101.863
2007-09-27,101.863
2007-09-28,101.863
2007-10-01,101.8015
2007-10-02,101.8015
2007-10-03,101.8015
2007-10-04,101.8015
2007-10-05,101.8015
2007-10-08,101.8015
2007-10-09,101.8015
2007-10-10,101.8015
2007-10-11,101.8015
2007-10-12,101.8015
2007-10-15,101.8015
2007-10-16,101.8015
2007-10-17,101.8015
2007-10-18,101.8015
2007-10-19,101.8015
2007-10-22,101.8015
2007-10-23,101.8015
2007-10-24,101.8015
2007-10-25,101.8015
2007-10-26,101.8015
2007-10-29,101.8015
2007-10-30,101.8015
2007-10-31,101.8015
2007-11-01,102.3446
2007-11-02,102.3446
2007-11-05,102.3446
2007-11-06,102.3446
2007-11-07,102.3446
2007-11-08,102.3446
2007-11-09,102.3446
2007-11-12,102.3446
2007-11-13,102.3446
2007-11-14,102.3446
2007-11-15,102.3446
2007-11-16,102.3446
2007-11-19,102.3446
2007-11-20,102.3446
2007-11-21,102.3446
2007-11-23,102.3446
2007-11-26,102.3446
2007-11-27,102.3446
2007-11-28,102.3446
2007-11-29,102.3446
2007-11-30,102.3446
2007-12-03,102.3446
2007-12-04,102.3446
2007-12-05,102.3446
2007-12-06,102.3446
2007-12-07,102.3446
2007-12-10,102.3446
2007-12-11,102.3446
2007-12-12,102.3446
2007-12-13,102.3446
2007-12-14,102.3446
2007-12-17,102.3446
2007-12-18,102.3446
2007-12-19,102.3446
2007-12-20,102.3446
2007-12-21,102.3446
2007-12-24,102.3446
2007-12-26,102.3446
2007-12-27,102.3446
2007-12-28,102.3446
2007-12-31,102.3446
2008-01-02,102.3446
2008-01-03,102.3446
2008-01-04,102.3446
2008-01-07,102.3446
2008-01-08,102.3446
2008-01-09,102.3446
2008-01-10,102.3446
2008-01-11,102.3446
2008-01-14,102.3446
2008-01-15,102.3446
2008-01-16,102.3446
2008-01-17,102.3446
2008-01-18,102.3446
2008-01-22,102.3446
2008-01-23,102.3446
2008-01-24,102.3446
2008-01-25,102.3446
2008-01-28,102.3446
2008-01-29,102.3446
2008-01-30,102.3446
2008-01-31,102.3446
2008-02-01,101.8438
2008-02-04,101.8438
2008-02-05,101.8438
2008-02-06,101.8438
2008-02-07,101.8438
2008-02-08,101.8438
2008-02-11,101.8438
2008-02-12,101.8438
2008-02-13,101.8438
2008-02-14,101.8438
2008-02-15,101.8438
2008-02-19,101.8438
2008-02-20,101.8438
2008-02-21,101.8438
2008-02-22,101.8438
2008-02-25,101.8438
2008-02-26,101.8438
2008-02-27,101.8438
2008-02-28,101.8438
2008-02-29,101.8438
2008-03-03,101.8438
2008-03-04,101.8438
2008-03-05,101.8438
2008-03-06,101.8438
2008-03-07,101.8438
2008-03-10,101.8438
2008-03-11,101.8438
2008-03-12,101.8438
2008-03-13,101.8438
2008-03-14,101.8438
2008-03-17,101.8438
2008-03-18,101.8438
2008-03-19,101.8438
2008-03-20,101.8438
2008-03-24,101.8438
2008-03-25,101.8438
2008-03-26,101.8438
2008-03-27,101.8438
2008-03-28,101.8438
2008-03-31,101.8438
2008-04-01,100.8785
2008-04-02,100.8785
2008-04-03,100.8785
2008-04-04,100.8785
2008-04-07,100.8785
2008-04-08,100.8785
2008-04-09,100.8785
2008-04-10,100.8785
2008-04-11,100.8785
2008-04-14,100.8785
2008-04-15,100.8785
2008-04-16,100.8785
2008-04-17,100.8785
2008-04-18,100.8785
2008-04-21,100.8785
2008-04-22,100.8785
2008-04-23,100.8785
2008-04-24,100.8785
2008-04-25,100.8785
2008-04-28,100.8785
2008-04-29,100.8785
2008-04-30,100.8785
2008-05-01,100.2674
2008-05-02,100.2674
2008-05-05,100.2674
2008-05-06,100.2674
2008-05-07,100.2674
2008-05-08,100.2674
2008-05-09,100.2674
2008-05-12,100.2674
2008-05-13,100.2674
2008-05-14,100.2674
2008-05-15,100.2674
2008-05-16,100.2674
2008-05-19,100.2674
2008-05-20,100.2674
2008-05-21,100.2674
2008-05-22,100.2674
2008-05-23,100.2674
2008-05-27,100.2674
2008-05-28,100.2674
2008-05-29,100.2674
2008-05-30,100.2674
2008-06-02,100.2674
2008-06-03,100.2674
2008-06-04,100.2674
2008-06-05,100.2674
2008-06-06,100.2674
2008-06-09,100.2674
2008-06-10,100.2674
2008-06-11,100.2674
2008-06-12,100.2674
2008-06-13,100.2674
2008-06-16,100.2674
2008-06-17,100.2674
2008-06-18,100.2674
2008-06-19,100.2674
2008-06-20,100.2674
2008-06-23,100.2674
2008-06-24,100.2674
2008-06-25,100.2674
2008-06-26,100.2674
2008-06-27,100.2674
2008-06-30,100.2674
2008-07-01,99.676
2008-07-02,99.676
2008-07-03,99.676
2008-07-07,99.676
2008-07-08,99.676
2008-07-09,99.676
2008-07-10,99.676
2008-07-11,99.676
2008-07-14,99.676
2008-07-15,99.676
2008-07-16,99.676
2008-07-17,99.676
2008-07-18,99.676
2008-07-21,99.676
2008-07-22,99.676
2008-07-23,99.676
2008-07-24,99.676
2008-07-25,99.676
2008-07-28,99.676
2008-07-29,99.676
2008-07-30,99.676
2008-07-31,99.676
2008-08-01,98.1111
2008-08-04,98.1111
2008-08-05,98.1111
2008-08-06,98.1111
2008-08-07,98.1111
2008-08-08,98.1111
2008-08-11,98.1111
2008-08-12,98.1111
2008-08-13,98.1111
2008-08-14,98.1111
2008-08-15,98.1111
2008-08-18,98.1111
2008-08-19,98.1111
2008-08-20,98.1111
2008-08-21,98.1111
2008-08-22,98.1111
2008-08-25,98.1111
2008-08-26,98.1111
2008-08-27,98.1111
2008-08-28,98.1111
2008-08-29,98.1111
2008-09-02,98.1111
2008-09-03,98.1111
2008-09-04,98.1111
2008-09-05,98.1111
2008-09-08,98.1111
2008-09-09,98.1111
2008-09-10,98.1111
2008-09-11,98.1111
2008-09-12,98.1111
2008-09-15,98.1111
2008-09-16,98.1111
2008-09-17,98.1111
2008-09-18,98.1111
2008-09-19,98.1111
2008-09-22,98.1111
2008-09-23,98.1111
2008-09-24,98.1111
2008-09-25,98.1111
2008-09-26,98.1111
2008-09-29,98.1111
2008-09-30,98.1111
2008-10-01,94.7219
2008-10-02,94.7219
2008-10-03,94.7219
2008-10-06,94.7219
2008-10-07,94.7219
2008-10-08,94.7219
2008-10-09,94.7219
2008-10-10,94.7219
2008-10-13,94.7219
2008-10-14,94.7219
2008-10-15,94.7219
2008-10-16,94.7219
2008-10-17,94.7219
2008-10-20,94.7219
2008-10-21,94.7219
2008-10-22,94.7219
2008-10-23,94.7219
2008-10-24,94.7219
2008-10-27,94.7219
2008-10-28,94.7219
2008-10-29,94.7219
2008-10-30,94.7219
2008-10-31,94.7219
2008-11-03,94.7219
2008-11-04,94.7219
2008-11-05,94.7219
2008-11-06,94.7219
2008-11-07,94.7219
2008-11-10,94.7219
2008-11-11,94.7219
2008-11-12,94.7219
2008-11-13,94.7219
2008-11-14,94.7219
2008-11-17,94.7219
2008-11-18,94.7219
2008-11-19,94.7219
2008-11-20,94.7219
2008-11-21,94.7219
2008-11-24,94.7219
2008-11-25,94.7219
2008-11-26,94.7219
2008-11-28,94.7219
2008-12-01,90.8357
2008-12-02,90.8357
2008-12-03,90.8357
2008-12-04,90.8357
2008-12-05,90.8357
2008-12-08,90.8357
2008-12-09,90.8357
2008-12-10,90.8357
2008-12-11,90.8357
2008-12-12,90.8357
2008-12-15,90.8357
2008-12-16,90.8357
2008-12-17,90.8357
2008-12-18,90.8357
2008-12-19,90.8357
2008-12-22,90.8357
2008-12-23,90.8357
2008-12-24,90.8357
2008-12-26,90.8357
2008-12-29,90.8357
2008-12-30,90.8357
2008-12-31,90.8357
2009-01-02,90.8357
2009-01-05,90.8357
2009-01-06,90.8357
2009-01-07,90.8357
2009-01-08,90.8357
2009-01-09,90.8357
2009-01-12,90.8357
2009-01-13,90.8357
2009-01-14,90.8357
2009-01-15,90.8357
2009-01-16,90.8357
2009-01-20,90.8357
2009-01-21,90.8357
2009-01-22,90.8357
2009-01-23,90.8357
2009-01-26,90.8357
2009-01-27,90.8357
2009-01-28,90.8357
2009-01-29,90.8357
2009-01-30,90.8357
2009-02-02,90.8357
2009-02-03,90.8357
2009-02-04,90.8357
2009-02-05,90.8357
2009-02-06,90.8357
2009-02-09,90.8357
2009-02-10,90.8357
2009-02-11,90.8357
2009-02-12,90.8357
2009-02-13,90.8357
2009-02-17,90.8357
2009-02-18,90.8357
2009-02-19,90.8357
2009-02-20,90.8357
2009-02-23,90.8357
2009-02-24,90.8357
2009-02-25,90.8357
2009-02-26,90.8357
2009-02-27,90.8357
2009-03-02,90.8357
2009-03-03,90.8357
2009-03-04,90.8357
2009-03-05,90.8357
2009-03-06,90.8357
2009-03-09,90.8357
2009-03-10,90.8357
2009-03-11,90.8357
2009-03-12,90.8357
2009-03-13,90.8357
2009-03-16,90.8357
2009-03-17,90.8357
2009-03-18,90.8357
2009-03-19,90.8357
2009-03-20,90.8357
2009-03-23,90.8357
2009-03-24,90.8357
2009-03-25,90.8357
2009-03-26,90.8357
2009-03-27,90.8357
2009-03-30,90.8357
2009-03-31,90.8357
2009-04-01,85.9344
2009-04-02,85.9344
2009-04-03,85.9344
2009-04-06,85.9344
2009-04-07,85.9344
2009-04-08,85.9344
2009-04-09,85.9344
2009-04-13,85.9344
2009-04-14,85.9344
2009-04-15,85.9344
2009-04-16,85.9344
2009-04-17,85.9344
2009-04-20,85.9344
2009-04-21,85.9344
2009-04-22,85.9344
2009-04-23,85.9344
2009-04-24,85.9344
2009-04-27,85.9344
2009-04-28,85.9344
2009-04-29,85.9344
2009-04-30,85.9344
2009-05-01,85.0665
2009-05-04,85.0665
2009-05-05,85.0665
2009-05-06,85.0665
2009-05-07,85.0665
2009-05-08,85.0665
2009-05-11,85.0665
2009-05-12,85.0665
